viaje_id,pedido_id,orden_parada,hora_entrega_real
1233,89407,7,12:40
1233,70668,8,12:45
1233,70299,9,13:49
1233,93587,10,13:48
1234,171413,1,06:55
1234,133100,2,07:51
1234,144755,3,08:15
1234,115326,4,08:37
1234,155189,5,09:09
1234,170017,6,10:12
1234,141627,7,10:43
1234,122565,8,11:01
1234,124339,9,11:28
1234,129256,10,12:23
1234,142337,11,12:39
1234,169859,12,13:35
1235,149697,1,09:42
1236,122251,1,07:00
1236,165926,2,07:08
1236,123366,3,07:40
1236,172138,4,08:35
1236,166793,5,09:07
1237,37296,1,07:54
1237,26423,2,07:53
1237,7423,3,08:34
1237,39428,4,08:43
1237,45307,5,09:42
1237,39645,6,09:38
1237,15142,7,10:05
1237,59296,8,10:32
1237,60239,9,11:25
1237,61064,10,11:45
1238,150741,1,07:20
1238,170941,2,08:25
1238,154160,3,09:13
1238,151837,4,10:01
1239,71102,1,08:45
1239,104269,2,09:21
1239,81536,3,09:45
1239,76908,4,10:16
1239,96030,5,10:23
1239,100968,6,11:10
1239,66518,7,11:30
1239,101379,8,11:35
1239,67789,9,12:06
1239,105521,10,12:51
1239,102656,11,13:12
1240,140106,1,09:29
1240,134640,2,10:23
1240,125418,3,11:34
1241,143132,1,08:50
1241,121046,2,09:49
1241,156329,3,10:16
1241,166318,4,11:12
1241,144265,5,12:22
1242,31461,1,08:35
1242,18862,2,08:35
1242,24195,3,09:25
1242,23199,4,09:18
1242,16683,5,09:39
1242,50595,6,10:03
1242,14173,7,10:36
1242,34386,8,11:18
1242,6136,9,11:30
1242,15536,10,11:45
1242,53685,11,12:07
1243,118070,1,06:42
1243,159694,2,07:20
1243,152272,3,08:14
1243,138011,4,08:37
1243,131844,5,09:39
1243,135743,6,10:26
1243,140302,7,10:54
1243,164433,8,11:38
1243,126116,9,12:07
1243,163109,10,12:50
1243,167209,11,13:19
1243,116778,12,14:06
1244,169091,1,09:11
1244,116914,2,09:10
1244,134139,3,09:56
1244,137111,4,10:18
1244,167388,5,10:32
1244,148091,6,10:42
1244,149533,7,11:23
1244,161021,8,11:34
1244,148554,9,12:21
1244,165583,10,12:34
1244,132400,11,12:54
1245,91818,1,08:19
1246,2497,1,07:16
1246,11500,2,08:01
1246,57718,3,08:40
1246,48177,4,08:47
1246,16464,5,09:21
1246,9873,6,09:42
1246,59914,7,10:37
1247,37444,1,07:54
1247,55462,2,08:52
1247,52565,3,09:08
1247,34954,4,09:35
1247,58469,5,09:55
1247,44524,6,10:45
1247,5176,7,11:22
1247,2024,8,11:49
1247,65704,9,12:20
1247,59387,10,12:29
1247,29765,11,12:56
1247,59750,12,13:48
1248,30200,1,09:28
1248,37533,2,09:52
1248,21394,3,10:36
1248,12350,4,10:59
1248,49036,5,11:36
1248,56887,6,12:24
1248,65541,7,12:56
1249,107685,1,07:14
1249,66739,2,08:01
1249,74704,3,07:57
1249,104541,4,08:38
1249,108160,5,08:43
1249,68398,6,09:11
1249,87553,7,09:59
1249,67968,8,10:18
1249,100435,9,10:50
1249,110997,10,10:49
1249,90834,11,11:19
1250,67335,1,08:33
1250,89967,2,08:32
1250,102251,3,09:06
1250,82453,4,09:36
1250,88671,5,09:47
1250,113066,6,10:14
1250,70031,7,10:56
1250,104969,8,11:02
1250,71918,9,11:56
1250,80942,10,11:53
1250,86097,11,12:38
1250,100060,12,13:05
1251,2798,1,09:36
1251,10853,2,10:03
1251,37997,3,10:47
1252,158499,1,09:03
1252,155587,2,09:28
1252,162779,3,10:24
1252,147541,4,11:04
1253,129758,1,08:31
1253,165584,2,08:40
1253,161669,3,09:21
1253,131040,4,10:18
1253,129257,5,11:04
1253,144012,6,11:38
1253,126573,7,12:13
1253,135497,8,12:58
1253,139663,9,13:27
1253,163623,10,14:21
1253,152628,11,15:09
1253,119106,12,15:49
1254,155409,1,09:30
1254,168336,2,10:16
1255,166319,1,08:04
1255,136246,2,08:51
1255,127748,3,09:45
1255,154493,4,10:15
1255,139288,5,11:13
1255,156443,6,11:39
1256,73172,1,08:03
1256,97751,2,08:44
1256,68790,3,09:08
1256,75930,4,09:42
1256,88968,5,10:42
1256,96191,6,11:36
1257,27181,1,09:13
1257,38306,2,10:03
1257,10223,3,10:59
1257,1293,4,11:42
1257,11655,5,12:23
1258,77086,1,10:30
1259,69706,1,06:24
1259,108464,2,07:00
1259,68963,3,07:29
1259,74868,4,07:56
1259,84386,5,08:27
1259,108251,6,08:53
1259,101959,7,09:15
1259,68516,8,09:49
1259,75742,9,10:24
1259,78336,10,10:23
1259,109744,11,11:04
1259,85068,12,11:14
1260,98578,1,08:16
1260,80264,2,09:02
1260,112903,3,09:47
1260,102252,4,10:08
1260,93294,5,10:42
1260,71630,6,11:31
1260,83253,7,12:38
1260,106430,8,13:13
1260,103967,9,13:51
1261,57343,1,09:16
1261,22897,2,10:05
1261,50243,3,10:41
1261,39324,4,11:30
1261,28950,5,12:00
1261,41455,6,12:51
1261,49136,7,13:16
1261,36750,8,13:54
1261,20959,9,14:29
1261,51580,10,15:15
1261,3157,11,15:59
1261,13690,12,16:37
1262,33792,1,08:08
1262,40277,2,08:29
1262,18039,3,09:05
1262,44693,4,09:54
1262,45643,5,10:39
1262,55786,6,11:06
1262,51250,7,11:40
1263,53823,1,08:59
1263,64705,2,09:21
1263,61652,3,09:45
1263,52734,4,09:51
1263,38780,5,10:19
1263,17265,6,10:36
1263,43433,7,11:16
1263,46443,8,11:50
1263,915,9,11:45
1263,13194,10,12:27
1263,55987,11,12:47
1263,36875,12,12:55
1264,166794,1,08:28
1264,122252,2,09:24
1265,134518,1,08:49
1265,132737,2,09:07
1265,159070,3,09:57
1265,134424,4,10:13
1265,164235,5,10:50
1265,117932,6,11:17
1265,153134,7,11:33
1265,136778,8,12:08
1265,123989,9,12:49
1265,132207,10,13:07
1265,137610,11,14:12
1265,151498,12,14:34
1266,51771,1,09:35
1266,35996,2,10:43
1266,22196,3,11:24
1267,60739,1,08:02
1267,62162,2,09:01
1268,147097,1,07:49
1268,160347,2,07:44
1268,162378,3,08:35
1268,157900,4,09:01
1268,121894,5,09:27
1268,163320,6,09:39
1268,153277,7,10:20
1268,164434,8,10:39
1268,116241,9,10:51
1268,142703,10,11:31
1268,171757,11,11:51
1268,171057,12,12:25
1269,27995,1,08:21
1269,40721,2,08:58
1269,45644,3,09:37
1269,29766,4,09:56
1269,48508,5,10:40
1269,42381,6,11:22
1269,33016,7,12:00
1269,36189,8,12:21
1269,59388,9,12:52
1269,2926,10,13:23
1269,18381,11,14:14
1269,58891,12,14:37
1270,168903,1,08:14
1270,160630,2,08:47
1270,154864,3,09:06
1270,144756,4,09:33
1270,123181,5,09:55
1270,122566,6,10:16
1270,170018,7,11:13
1270,148555,8,11:15
1270,131041,9,11:45
1270,133101,10,12:03
1271,95823,1,07:49
1271,109745,2,08:20
1271,109422,3,08:38
1271,84286,4,09:27
1271,99042,5,09:52
1271,72741,6,10:20
1271,113590,7,11:05
1271,86324,8,11:15
1271,79815,9,11:46
1271,91087,10,12:41
1271,74467,11,12:42
1271,92065,12,13:43
1272,153712,1,08:39
1272,119961,2,09:03
1272,121047,3,09:45
1272,138387,4,09:59
1272,135908,5,10:24
1273,14174,1,06:52
1273,50921,2,07:39
1273,57138,3,07:58
1273,26683,4,08:07
1273,916,5,08:39
1273,13488,6,08:56
1273,43824,7,09:17
1273,6718,8,09:43
1273,25686,9,10:20
1273,31104,10,10:33
1273,9263,11,11:07
1273,21954,12,11:43
1274,87781,1,07:44
1274,109133,2,08:42
1274,91509,3,09:34
1274,102910,4,09:52
1274,110259,5,10:31
1274,95108,6,11:18
1275,160768,1,08:47
1275,155303,2,09:19
1275,133598,3,09:28
1275,130017,4,10:07
1275,149235,5,10:32
1275,149037,6,11:35
1275,162048,7,12:09
1275,157263,8,12:21
1276,66740,1,06:28
1276,104542,2,07:01
1276,93588,3,07:29
1276,76696,4,08:09
1276,75348,5,08:36
1276,90643,6,09:00
1276,92479,7,09:19
1276,97081,8,09:56
1276,86585,9,10:03
1276,107686,10,10:39
1277,165927,1,09:03
1277,166795,2,10:03
1277,153510,3,10:39
1278,12998,1,07:17
1278,15143,2,08:00
1278,61849,3,08:49
1279,92649,1,08:42
1280,153875,1,07:07
1280,116352,2,08:22
1281,148092,1,06:24
1281,164824,2,06:43
1281,134140,3,07:05
1281,132401,4,07:57
1281,130701,5,08:09
1281,124124,6,08:27
1281,114499,7,09:09
1281,169668,8,09:16
1281,115327,9,09:51
1281,114753,10,10:08
1281,116685,11,10:15
1281,170421,12,11:07
1282,145186,1,06:42
1282,118613,2,07:04
1282,166320,3,07:26
1282,121494,4,08:23
1282,150015,5,09:02
1282,123622,6,09:12
1283,70160,1,07:22
1283,101823,2,08:04
1283,82454,3,08:15
1283,80525,4,08:55
1283,83855,5,09:25
1283,88672,6,09:58
1283,94065,7,10:54
1283,84770,8,11:34
1283,74869,9,11:35
1283,71103,10,12:20
1283,108965,11,13:11
1283,84387,12,13:32
1284,107977,1,07:09
1284,96687,2,07:17
1284,112727,3,07:54
1284,71919,4,08:28
1284,100061,5,09:32
1284,110067,6,10:04
1284,108822,7,10:12
1285,32711,1,08:05
1285,56729,2,08:33
1285,58470,3,09:31
1285,3472,4,10:05
1285,49441,5,10:24
1285,55560,6,11:07
1285,50244,7,11:28
1285,5177,8,12:05
1285,58257,9,13:09
1285,35792,10,13:31
1285,32891,11,14:20
1285,46201,12,14:54
1286,48178,1,08:58
1286,41297,2,09:27
1286,1624,3,09:54
1286,38514,4,10:16
1286,9874,5,10:50
1287,38869,1,06:37
1287,4346,2,07:23
1287,10224,3,07:16
1287,56888,4,08:12
1287,15144,5,08:23
1287,26424,6,08:48
1287,12611,7,09:01
1287,21801,8,09:35
1287,60240,9,09:55
1287,39429,10,10:45
1287,40945,11,11:03
1287,8748,12,11:35
1288,165391,1,08:45
1288,118071,2,09:36
1288,114945,3,10:10
1288,122850,4,10:30
1288,138012,5,10:48
1288,125546,6,11:20
1288,125805,7,12:02
1288,139116,8,12:51
1289,25199,1,07:24
1289,47430,2,08:17
1290,115509,1,08:35
1290,145025,2,09:23
1290,156797,3,10:13
1290,150742,4,10:25
1291,76285,1,09:09
1291,90835,2,09:52
1291,100436,3,10:04
1291,88969,4,10:50
1291,70300,5,11:23
1291,99949,6,12:27
1291,75931,7,12:51
1292,57911,1,08:42
1292,54047,2,09:39
1292,37770,3,10:09
1292,53824,4,10:50
1292,36876,5,11:26
1292,23200,6,11:53
1292,34387,7,12:13
1292,12479,8,12:48
1293,70301,1,07:42
1293,106317,2,08:18
1293,107335,3,08:39
1293,83380,4,09:21
1293,92941,5,10:27
1293,79547,6,11:00
1293,88970,7,11:22
1293,97752,8,11:58
1294,142478,1,09:24
1294,120119,2,10:18
1294,163783,3,10:53
1294,159071,4,11:18
1294,163321,5,11:54
1294,164435,6,12:34
1294,159695,7,13:23
1294,146631,8,13:42
1294,132738,9,14:34
1294,124650,10,15:02
1294,163110,11,15:20
1295,124340,1,08:16
1295,171982,2,08:39
1295,169092,3,09:25
1295,156886,4,10:00
1295,129258,5,10:34
1295,144757,6,10:51
1295,135498,7,11:27
1295,139973,8,12:00
1295,165585,9,12:42
1295,171415,10,12:59
1295,161022,11,13:38
1295,148556,12,14:15
1296,149534,1,08:05
1296,122567,2,08:49
1297,172139,1,06:34
1297,122253,2,07:12
1297,140107,3,07:39
1297,154036,4,08:13
1297,165928,5,09:12
1298,135326,1,07:04
1298,141084,2,07:14
1298,150380,3,07:56
1298,154161,4,08:19
1298,155588,5,09:15
1298,146132,6,09:34
1298,150743,7,10:14
1299,106835,1,08:15
1299,102253,2,08:54
1299,103070,3,09:15
1299,77477,4,09:52
1299,66519,5,10:42
1299,96343,6,11:19
1299,102657,7,12:10
1299,98579,8,12:52
1299,86098,9,13:33
1299,113772,10,14:15
1299,70902,11,14:34
1299,101960,12,15:27
1300,80943,1,09:19
1300,106190,2,09:39
1300,100969,3,10:14
1300,113067,4,11:22
1300,67478,5,11:51
1300,71104,6,12:37
1300,87030,7,13:15
1300,107446,8,14:11
1300,85732,9,14:48
1301,7424,1,08:48
1301,45308,2,09:02
1301,19833,3,09:58
1301,5710,4,10:40
1302,3158,1,07:36
1302,44525,2,08:06
1302,20203,3,08:47
1302,63729,4,09:59
1302,19356,5,10:41
1302,35684,6,11:13
1303,19535,1,09:04
1303,16465,2,09:37
1303,57719,3,10:00
1303,64279,4,10:50
1303,24716,5,11:12
1303,2498,6,11:46
1303,18382,7,12:20
1303,52222,8,13:04
1303,24102,9,13:38
1303,39003,10,14:21
1303,40278,11,14:46
1303,16295,12,15:24
1304,11860,1,07:40
1305,146343,1,08:01
1305,149373,2,08:43
1305,143133,3,09:11
1305,156444,4,09:41
1306,59108,1,09:32
1306,54688,2,09:29
1306,64706,3,10:26
1306,46867,4,10:26
1306,28782,5,11:19
1306,55988,6,11:42
1306,49580,7,12:12
1306,34388,8,12:30
1306,6137,9,12:47
1306,19190,10,13:33
1306,50596,11,13:57
1306,25687,12,14:22
1307,21395,1,07:02
1307,65542,2,07:55
1308,170704,1,06:56
1308,117829,2,07:55
1308,145359,3,08:30
1308,151143,4,09:22
1308,138691,5,09:57
1308,124825,6,10:34
1308,138013,7,11:01
1309,135909,1,09:04
1309,127749,2,09:46
1309,154494,3,10:19
1309,130543,4,10:40
1309,119785,5,10:59
1309,121048,6,11:44
1310,131042,1,08:21
1310,141628,2,09:25
1310,138876,3,10:02
1310,137002,4,10:50
1310,154865,5,11:13
1310,137112,6,11:52
1310,152629,7,12:55
1310,170019,8,13:26
1310,134141,9,13:59
1310,147250,10,14:46
1311,100834,1,07:04
1311,74705,2,08:05
1311,89408,3,08:23
1311,66741,4,09:15
1312,4241,1,06:32
1312,51581,2,07:23
1312,45645,3,07:24
1312,16134,4,07:49
1312,28951,5,08:34
1312,59915,6,08:54
1312,5178,7,09:33
1312,51251,8,09:50
1312,61169,9,09:59
1312,36190,10,10:40
1312,44694,11,11:14
1312,41456,12,11:36
1313,91510,1,06:32
1313,72275,2,06:50
1313,91719,3,07:43
1313,72442,4,08:02
1313,78217,5,08:35
1313,104971,6,08:53
1313,109746,7,09:26
1313,100062,8,10:10
1313,93159,9,10:30
1313,102254,10,11:26
1313,70761,11,11:37
1313,75743,12,12:23
1314,87287,1,08:17
1314,68517,2,08:58
1314,95824,3,09:40
1314,80944,4,09:48
1314,111110,5,10:28
1314,84388,6,11:06
1314,84971,7,11:39
1314,103969,8,12:25
1314,104270,9,12:57
1314,80265,10,13:10
1314,109423,11,13:57
1314,78727,12,14:03
1315,86920,1,10:16
1315,113421,2,10:57
1316,15016,1,09:47
1316,66064,2,10:31
1316,48179,3,11:06
1316,7011,4,11:53
1316,52223,5,12:33
1316,15,6,12:55
1317,126853,1,08:48
1317,154350,2,10:05
1317,125419,3,10:35
1318,147542,1,09:13
1318,117646,2,09:40
1318,158500,3,09:58
1318,133599,4,10:39
1319,33192,1,09:00
1319,26818,2,09:48
1319,18863,3,09:56
1319,28443,4,10:14
1319,14175,5,10:50
1319,49226,6,11:03
1319,47265,7,11:48
1319,61506,8,12:17
1319,604,9,12:33
1319,46606,10,12:58
1319,43825,11,13:11
1319,36877,12,13:43
1320,30309,1,07:02
1320,22065,2,07:24
1320,60128,3,08:19
1320,23201,4,08:43
1321,86424,1,06:42
1321,82455,2,07:13
1321,71920,3,07:21
1321,112904,4,07:42
1321,76909,5,08:32
1321,67790,6,08:46
1321,96031,7,09:20
1321,96455,8,09:21
1321,107087,9,10:15
1321,82311,10,10:43
1321,71105,11,10:40
1321,98453,12,11:07
1322,49326,1,08:40
1322,48509,2,08:59
1322,53297,3,10:03
1322,7259,4,10:24
1322,11501,5,11:09
1322,18040,6,11:42
1322,30436,7,12:30
1322,27777,8,13:07
1322,2025,9,13:40
1322,55787,10,14:28
1322,58892,11,15:15
1322,45010,12,15:48
1323,60241,1,09:37
1323,12999,2,10:27
1323,11656,3,10:58
1323,39430,4,11:36
1323,35882,5,12:29
1323,37534,6,12:51
1324,141085,1,08:39
1324,114406,2,09:36
1324,149821,3,10:26
1324,125942,4,10:52
1324,150744,5,11:37
1324,162049,6,12:38
1325,140303,1,08:49
1325,152932,2,09:16
1325,118072,3,09:55
1325,151712,4,10:14
1325,167210,5,10:53
1325,143889,6,11:06
1325,121895,7,11:34
1325,128095,8,12:04
1325,152175,9,13:03
1326,153713,1,07:06
1326,143134,2,07:30
1326,125006,3,08:23
1326,138388,4,09:00
1326,166321,5,09:15
1327,119107,1,08:29
1327,132402,2,09:31
1327,148557,3,09:50
1327,142338,4,10:37
1327,144013,5,10:58
1327,148093,6,11:41
1327,155410,7,11:51
1327,123182,8,12:29
1327,168337,9,12:54
1327,149698,10,14:01
1328,57139,1,07:04
1328,50597,2,07:29
1328,62642,3,08:12
1328,20537,4,08:21
1328,25688,5,08:40
1328,46868,6,09:08
1328,17266,7,09:53
1328,7143,8,10:09
1328,60740,9,10:17
1328,4638,10,11:07
1328,14503,11,11:39
1328,2251,12,12:04
1329,90644,1,08:34
1329,95353,2,09:09
1329,97753,3,09:54
1329,93402,4,10:33
1329,107687,5,10:49
1329,104543,6,11:52
1329,74354,7,12:16
1329,67969,8,12:47
1330,62163,1,10:04
1331,52566,1,06:52
1331,766,2,08:20
1332,96688,1,08:49
1332,92066,2,09:29
1332,74870,3,10:34
1332,89968,4,10:58
1332,74086,5,12:03
1332,88673,6,12:44
1332,67206,7,13:10
1333,161194,1,07:17
1333,114583,2,08:04
1333,143692,3,08:46
1333,165929,4,09:46
1334,116915,1,08:04
1334,170020,2,08:22
1334,154866,3,09:27
1334,169860,4,09:57
1334,133102,5,10:58
1334,114754,6,11:24
1334,124341,7,12:13
1335,73614,1,06:57
1335,86586,2,08:13
1335,97754,3,08:37
1335,70302,4,09:19
1335,100437,5,10:19
1336,5021,1,07:50
1336,3928,2,08:05
1336,917,3,08:59
1336,52735,4,09:40
1336,36878,5,10:06
1336,53686,6,11:09
1336,46444,7,11:36
1336,13489,8,12:18
1337,150016,1,09:20
1337,140487,2,09:49
1337,156445,3,10:27
1337,144266,4,11:15
1337,118614,5,12:06
1338,139015,1,09:15
1338,122254,2,09:38
1339,92650,1,08:32
1340,128526,1,10:12
1341,116779,1,07:36
1341,162276,2,08:03
1341,115945,3,08:22
1341,158371,4,09:09
1341,159072,5,09:13
1341,169418,6,09:48
1341,142704,7,10:37
1341,153135,8,10:58
1341,135744,9,11:13
1341,163322,10,12:02
1341,162379,11,12:24
1342,102255,1,07:17
1342,77478,2,07:33
1342,67336,3,08:33
1342,71631,4,09:08
1342,102911,5,09:28
1342,108252,6,10:18
1342,81537,7,10:34
1342,99043,8,11:08
1342,78337,9,11:55
1342,99468,10,12:17
1342,87782,11,13:09
1342,81857,12,13:43
1343,106431,1,09:12
1343,74468,2,09:46
1343,79816,3,10:11
1343,74871,4,10:33
1343,107169,5,11:23
1343,77794,6,12:08
1343,112728,7,12:23
1343,94190,8,13:06
1343,70032,9,13:43
1344,12612,1,08:56
1344,26425,2,09:40
1344,12351,3,10:09
1344,56889,4,10:39
1344,38307,5,11:19
1344,10225,6,12:08
1344,30201,7,12:31
1344,8749,8,13:02
1344,37297,9,13:44
1345,26123,1,09:06
1345,58471,2,10:26
1345,22898,3,11:20
1346,51252,1,08:15
1346,33793,2,09:02
1346,3159,3,09:12
1346,32712,4,09:44
1346,41457,5,10:02
1346,33017,6,10:09
1346,48180,7,10:42
1346,13691,8,11:06
1346,34787,9,11:30
1346,36191,10,12:04
1346,32240,11,12:40
1346,46202,12,12:55
1347,61850,1,07:16
1347,40946,2,07:31
1347,25200,3,08:27
1347,1294,4,08:47
1347,45309,5,09:23
1348,149038,1,08:29
1348,117647,2,09:19
1348,150381,3,09:33
1348,147543,4,10:27
1348,155589,5,10:37
1348,150745,6,11:14
1348,115510,7,11:40
1349,171416,1,07:23
1349,152630,2,07:35
1349,115328,3,08:18
1349,139664,4,08:52
1349,165586,5,09:30
1349,164825,6,09:43
1349,168904,7,10:15
1349,163624,8,10:38
1349,122568,9,11:13
1350,166322,1,06:55
1350,127750,2,08:08
1351,13319,1,07:47
1351,28952,2,08:20
1351,45646,3,09:02
1351,16466,4,09:49
1352,29767,1,07:44
1352,58258,2,08:03
1352,48805,3,08:30
1352,323,4,09:01
1352,64925,5,09:22
1352,6543,6,09:37
1352,52224,7,09:52
1352,3473,8,10:12
1352,51772,9,10:52
1352,40279,10,11:04
1352,44695,11,11:44
1352,63730,12,12:01
1353,83381,1,07:40
1353,107688,2,08:34
1353,96192,3,08:43
1353,110489,4,09:14
1353,104544,5,09:41
1353,90836,6,10:33
1353,77885,7,10:51
1353,110998,8,11:05
1353,93589,9,11:43
1353,66742,10,12:14
1354,145737,1,07:03
1354,116353,2,07:48
1355,77087,1,08:14
1356,91401,1,08:27
1356,96689,2,08:40
1356,82456,3,09:06
1356,73407,4,10:02
1356,84389,5,10:26
1356,86099,6,11:03
1357,34389,1,07:53
1357,6720,2,08:28
1357,53825,3,09:10
1357,51024,4,09:28
1357,918,5,10:01
1357,31462,6,10:19
1357,16684,7,10:54
1357,61653,8,11:33
1357,30100,9,12:04
1357,15537,10,12:24
1357,4554,11,13:15
1357,55989,12,13:49
1358,24865,1,09:05
1358,9264,2,09:37
1358,13195,3,10:28
1358,17267,4,10:48
1359,69707,1,07:55
1359,83856,2,08:29
1359,109424,3,08:50
1359,98580,4,09:19
1359,104972,5,10:15
1359,86325,6,10:52
1359,107447,7,11:23
1359,81773,8,11:26
1359,85733,9,12:04
1359,87031,10,12:52
1359,70903,11,13:07
1359,99777,12,14:04
1360,159534,1,08:24
1360,132739,2,09:30
1360,146972,3,10:07
1361,138014,1,08:28
1361,165392,2,08:53
1361,160348,3,09:07
1361,164236,4,09:35
1361,151499,5,10:01
1361,153278,6,10:37
1361,152273,7,10:54
1361,171758,8,11:21
1361,141773,9,11:48
1361,157901,10,12:12
1361,120120,11,12:41
1361,163111,12,13:20
1362,134748,1,07:13
1362,114946,2,08:05
1362,142479,3,08:41
1362,124651,4,09:03
1362,125547,5,09:45
1362,159696,6,10:46
1362,161461,7,11:19
1362,122851,8,11:52
1362,147098,9,12:29
1362,117933,10,13:34
1362,126117,11,13:50
1362,134519,12,14:56
1363,38870,1,09:00
1363,10226,2,09:31
1363,26426,3,10:35
1363,21802,4,10:51
1363,21396,5,11:50
1363,7425,6,12:19
1364,157264,1,07:35
1364,160769,2,08:45
1364,149236,3,09:17
1364,154162,4,10:24
1364,133600,5,11:11
1365,132403,1,07:23
1365,117177,2,07:51
1365,155190,3,08:56
1365,144758,4,09:25
1365,160631,5,09:55
1365,134142,6,10:49
1365,161023,7,11:26
1365,119108,8,11:53
1365,135499,9,12:40
1366,156330,1,06:49
1366,156446,2,07:16
1366,121049,3,08:02
1367,73173,1,08:49
1367,68399,2,09:31
1367,87554,3,10:21
1367,75349,4,10:43
1368,2499,1,07:40
1368,21673,2,08:13
1368,26929,3,08:58
1368,5179,4,09:45
1369,22197,1,09:14
1369,44526,2,10:04
1369,42382,3,10:37
1369,48510,4,10:55
1369,41298,5,11:35
1369,42517,6,12:37
1369,59389,7,13:19
1369,45647,8,13:54
1369,19357,9,14:16
1369,37445,10,15:03
1369,49718,11,15:35
1369,1625,12,16:15
1370,119650,1,09:32
1370,165930,2,10:16
1371,66520,1,08:41
1371,109747,2,09:28
1371,106191,3,09:47
1371,83254,4,10:43
1371,113268,5,10:55
1371,101824,6,11:33
1371,108823,7,12:09
1371,113068,8,12:38
1371,84771,9,13:24
1371,113422,10,14:16
1371,93295,11,14:48
1371,110260,12,15:32
1372,94290,1,08:11
1372,80266,2,08:54
1372,107978,3,10:09
1373,27582,1,08:38
1373,26684,2,09:03
1373,57912,3,09:52
1373,46607,4,09:51
1373,36879,5,10:16
1373,18864,6,10:43
1373,2799,7,11:03
1373,37998,8,11:50
1373,59109,9,12:15
1373,14504,10,12:17
1373,6138,11,12:47
1373,64707,12,13:00
1374,170422,1,08:59
1374,165587,2,09:08
1374,124342,3,09:37
1374,170021,4,10:10
1374,145903,5,10:54
1374,133103,6,10:53
1374,126574,7,11:13
1374,130703,8,12:02
1374,167389,9,12:24
1374,129259,10,12:57
1375,109243,1,09:22
1375,79411,2,10:19
1375,75933,3,11:11
1375,66417,4,11:44
1376,127636,1,08:53
1376,146244,2,09:48
1376,169508,3,10:35
1376,163784,4,10:46
1376,137611,5,11:14
1376,132208,6,11:47
1376,124826,7,12:43
1376,125806,8,13:26
1377,49442,1,07:15
1377,45011,2,07:31
1377,24717,3,08:11
1377,16135,4,08:41
1377,48181,5,09:52
1377,57344,6,10:20
1377,39004,7,11:08
1377,28678,8,11:13
1377,20204,9,12:05
1377,32892,10,13:04
1377,16296,11,13:28
1377,58472,12,14:12
1378,122255,1,09:50
1379,147544,1,09:54
1379,130018,2,10:29
1380,119786,1,07:07
1380,143135,2,08:03
1380,139289,3,08:35
1380,135910,4,09:15
1380,144267,5,09:32
1381,58893,1,10:06
1382,102256,1,07:53
1382,67479,2,08:17
1382,99044,3,08:56
1382,68207,4,09:36
1382,106836,5,10:24
1383,91088,1,08:46
1383,109134,2,09:20
1383,74872,3,09:32
1383,72443,4,10:21
1383,77479,5,10:39
1383,71106,6,11:09
1383,80526,7,11:42
1383,100970,8,12:32
1383,111111,9,12:49
1383,103970,10,13:21
1383,94066,11,14:11
1383,72276,12,14:58
1384,25689,1,09:10
1384,34390,2,09:52
1384,23202,3,10:07
1384,1472,4,10:41
1384,46869,5,11:11
1384,47266,6,11:54
1384,50598,7,11:50
1384,919,8,12:27
1384,49581,9,13:13
1385,59297,1,08:21
1385,49037,2,08:59
1385,61065,3,09:20
1385,32018,4,10:11
1385,60242,5,10:33
1386,76286,1,09:13
1386,107336,2,09:06
1386,76697,3,09:51
1386,104545,4,10:14
1386,97755,5,10:40
1386,90837,6,11:08
1386,88972,7,11:13
1386,100438,8,12:04
1386,73831,9,12:22
1386,89409,10,12:50
1387,132740,1,08:24
1387,118073,2,09:32
1387,159073,3,09:35
1387,121896,4,10:18
1387,134425,5,11:17
1387,138015,6,11:25
1387,164437,7,12:21
1388,153876,1,08:03
1388,166796,2,08:51
1388,116354,3,09:24
1388,153511,4,09:52
1389,59390,1,09:23
1389,36751,2,10:30
1389,49984,3,11:03
1389,61170,4,11:56
1390,27182,1,07:56
1390,19098,2,09:03
1390,40947,3,09:21
1390,56890,4,10:07
1390,19834,5,10:51
1390,39646,6,11:49
1391,51253,1,09:23
1391,33794,2,09:36
1391,33018,3,10:13
1391,47757,4,10:49
1391,46203,5,11:16
1391,27996,6,11:31
1391,9875,7,11:47
1391,50245,8,12:15
1391,16,9,12:33
1391,41458,10,12:49
1391,20960,11,13:39
1391,44696,12,13:47
1392,154495,1,08:28
1392,123623,2,08:32
1392,138389,3,09:40
1392,121495,4,09:50
1393,96690,1,08:36
1393,68518,2,09:12
1393,80945,3,09:30
1393,76910,4,10:22
1393,85069,5,10:54
1393,113591,6,11:32
1393,86425,7,12:28
1393,82457,8,13:01
1393,108966,9,13:26
1393,101380,10,13:52
1393,74873,11,14:28
1393,91511,12,15:20
1394,148558,1,08:54
1394,171417,2,09:16
1394,152631,3,09:36
1394,168338,4,10:18
1394,157591,5,10:48
