carga_id,vehiculo_id,fecha,litros,precio_litro,km_odometro
2796,25,2023-11-30,94.3,904.0,183658.8
2797,25,2023-12-04,128.1,936.2,184225.4
2798,25,2023-12-09,119.1,924.9,184755.3
2799,25,2023-12-14,135.1,879.0,185270.6
2800,25,2023-12-19,102.6,934.9,185709.6
2801,25,2023-12-24,116.5,878.9,186216.9
2802,25,2023-12-29,103.6,876.8,186650.6
2803,25,2024-01-03,108.4,943.5,187056.5
2804,25,2024-01-08,152.7,982.0,187662.4
2805,25,2024-01-12,129.9,965.1,188183.3
2806,25,2024-01-16,154.2,1000.5,188761.0
2807,25,2024-01-20,115.6,980.5,189212.6
2808,25,2024-01-25,167.9,987.6,189847.1
2809,25,2024-02-01,150.3,971.1,190455.7
2810,25,2024-02-06,125.7,946.7,190967.5
2811,25,2024-02-13,134.6,939.1,191538.4
2812,25,2024-02-19,120.1,987.1,192039.4
2813,25,2024-02-25,143.2,1015.9,192621.7
2814,25,2024-02-29,113.1,1015.9,193056.6
2815,25,2024-03-04,143.6,986.0,193610.2
2816,25,2024-03-09,109.2,985.5,194059.2
2817,25,2024-03-14,119.1,955.6,194591.2
2818,25,2024-03-22,150.4,1013.9,195163.7
2819,25,2024-03-30,142.9,946.8,195775.6
2820,25,2024-04-05,137.7,1075.2,196296.8
2821,25,2024-04-12,131.7,1101.3,196815.2
2822,25,2024-04-16,107.5,1045.9,197277.8
2823,25,2024-04-22,111.5,1120.1,197770.2
2824,25,2024-04-30,132.1,1107.3,198310.5
2825,25,2024-05-06,155.4,1089.0,198895.7
2826,25,2024-05-15,140.5,1089.6,199431.7
2827,25,2024-05-25,137.0,1097.5,199979.0
2828,25,2024-06-02,151.2,1075.0,200564.1
2829,25,2024-06-17,137.5,1106.1,201091.2
2830,25,2024-07-01,149.8,1226.8,201733.6
2831,25,2024-07-11,119.4,1179.2,202211.8
2832,25,2024-07-18,141.8,1160.3,202758.1
2833,25,2024-07-27,134.9,1167.5,203262.3
2834,25,2024-08-08,111.7,1224.4,203765.6
2835,25,2024-08-15,111.6,1138.0,204216.2
2836,25,2024-08-27,167.5,1193.4,204902.6
2837,25,2024-09-05,146.5,1150.9,205471.1
2838,25,2024-09-10,138.3,1175.3,205993.3
2839,25,2024-09-18,126.7,1157.5,206485.5
2840,25,2024-09-22,266.6,1215.2,206996.4
2841,25,2024-09-29,97.4,1145.4,207370.5
2842,25,2024-10-03,112.5,1328.2,207850.1
2843,25,2024-10-08,99.2,1357.6,208295.4
2844,25,2024-10-15,107.8,1337.4,208697.7
2845,25,2024-10-22,124.2,1416.8,209221.4
2846,25,2024-10-27,128.7,1340.8,209736.3
2847,25,2024-11-01,119.5,1390.0,210259.6
2848,25,2024-11-07,103.7,1334.6,210678.1
2849,25,2024-11-11,109.7,1374.1,211113.5
2850,25,2024-11-16,115.1,1325.6,211570.1
2851,25,2024-11-22,133.0,1312.0,212074.9
2852,25,2024-11-26,32.2,1362.8,212554.1
2853,25,2024-12-02,133.4,1315.4,213117.9
2854,25,2024-12-05,109.2,1389.7,213552.4
2855,25,2024-12-11,127.8,1313.7,214120.3
2856,25,2024-12-17,129.1,1338.8,214607.1
2857,25,2024-12-22,143.6,1399.7,215178.4
2858,25,2024-12-27,120.5,1370.9,215676.3
2859,25,2024-12-30,109.2,1403.1,216167.5
2860,26,2022-01-10,176.0,404.9,137523.8
2861,26,2022-01-18,168.3,392.3,138173.5
2862,26,2022-01-25,169.6,402.6,138779.8
2863,26,2022-01-30,432.9,385.0,139403.5
2864,26,2022-02-04,140.2,395.2,139890.1
2865,26,2022-02-11,166.9,404.3,140526.9
2866,26,2022-02-17,120.3,412.6,140956.5
2867,26,2022-02-24,167.4,383.7,141563.5
2868,26,2022-03-04,181.5,401.4,142186.3
2869,26,2022-03-09,151.2,402.6,142695.1
2870,26,2022-03-16,165.5,385.4,143246.8
2871,26,2022-03-22,130.2,395.2,143699.7
2872,26,2022-04-01,156.9,423.3,144294.8
2873,26,2022-04-09,51.0,446.9,144860.1
2874,26,2022-04-16,146.0,435.4,145353.7
2875,26,2022-04-24,161.4,455.2,145906.5
2876,26,2022-05-02,144.6,427.0,146401.5
2877,26,2022-05-12,136.4,440.6,146924.4
2878,26,2022-05-20,155.8,428.0,147455.4
2879,26,2022-05-31,169.6,423.5,148124.6
2880,26,2022-06-12,178.3,454.3,148735.2
2881,26,2022-06-23,132.9,443.5,149177.2
2882,26,2022-07-03,116.4,510.7,149606.8
2883,26,2022-07-17,168.2,516.6,150174.6
2884,26,2022-07-23,135.0,520.5,150681.2
2885,26,2022-08-04,162.8,503.5,151259.5
2886,26,2022-08-14,154.4,495.0,151800.8
2887,26,2022-08-24,197.3,505.1,152456.0
2888,26,2022-09-06,40.0,521.7,152928.1
2889,26,2022-09-14,148.2,488.8,153436.9
2890,26,2022-09-22,154.2,506.2,153996.9
2891,26,2022-09-30,197.6,502.4,154775.6
2892,26,2022-10-07,146.9,559.1,155283.6
2893,26,2022-10-16,179.7,552.0,155922.5
2894,26,2022-10-23,162.1,549.7,156474.1
2895,26,2022-10-29,162.1,575.4,157021.2
2896,26,2022-11-05,139.9,567.5,157501.4
2897,26,2022-11-12,163.8,548.1,158074.3
2898,26,2022-11-18,171.7,577.9,158668.9
2899,26,2022-11-26,196.7,579.6,159342.9
2900,26,2022-12-02,154.7,550.2,159878.7
2901,26,2022-12-06,34.6,558.0,160262.7
2902,26,2022-12-11,157.3,569.9,160860.9
2903,26,2022-12-14,117.5,576.9,161295.8
2904,26,2022-12-21,169.2,563.7,161942.7
2905,26,2022-12-26,141.5,551.2,162424.0
2906,26,2022-12-31,194.3,570.4,163127.7
2907,26,2023-01-04,158.9,612.9,163675.7
2908,26,2023-01-11,142.0,593.8,164234.0
2909,26,2023-01-18,139.3,631.4,164776.9
2910,26,2023-01-24,163.5,592.7,165334.8
2911,26,2023-01-31,183.1,601.0,165984.0
2912,26,2023-02-06,140.4,614.5,166463.2
2913,26,2023-02-10,157.5,618.5,167058.3
2914,26,2023-02-15,137.4,628.1,167582.5
2915,26,2023-02-21,144.4,632.3,168120.7
2916,26,2023-02-28,184.7,629.3,168822.6
2917,26,2023-03-07,181.2,596.0,169440.2
2918,26,2023-03-15,171.1,624.7,170014.2
2919,26,2023-03-22,167.9,615.6,170613.3
2920,26,2023-03-27,160.2,595.5,171215.6
2921,26,2023-04-01,131.6,681.0,171651.8
2922,26,2023-04-06,139.2,725.6,172131.3
2923,26,2023-04-13,129.6,693.9,172584.5
2924,26,2023-04-21,153.1,722.5,173108.1
2925,26,2023-04-30,132.4,707.8,173579.4
2926,26,2023-05-06,177.5,725.0,174212.6
2927,26,2023-05-14,159.4,727.7,174850.5
2928,26,2023-05-21,188.2,690.7,175491.9
2929,26,2023-05-26,123.2,691.5,175903.6
2930,26,2023-06-14,168.3,704.8,176528.6
2931,26,2023-06-30,192.0,683.8,177173.6
2932,26,2023-07-11,150.5,770.9,177690.5
2933,26,2023-07-21,180.9,831.5,178330.0
2934,26,2023-07-26,169.0,808.9,178903.9
2935,26,2023-08-06,130.6,827.6,179407.1
2936,26,2023-08-11,148.7,786.3,179913.1
2937,26,2023-08-20,311.5,776.4,180374.5
2938,26,2023-08-28,147.7,788.5,180873.9
2939,26,2023-09-06,184.8,771.4,181501.1
2940,26,2023-09-17,157.2,789.9,182115.3
2941,26,2023-09-25,160.3,818.5,182666.7
2942,26,2023-10-01,135.3,929.1,183163.5
2943,26,2023-10-08,157.9,900.8,183783.7
2944,26,2023-10-18,167.9,916.6,184421.0
2945,26,2023-10-23,135.5,884.5,184877.0
2946,26,2023-10-29,124.9,937.5,185348.1
2947,26,2023-11-05,170.8,918.8,185933.5
2948,26,2023-11-10,139.4,909.6,186463.5
2949,26,2023-11-15,140.5,940.5,187023.9
2950,26,2023-11-20,170.4,900.0,187611.6
2951,26,2023-11-26,154.0,876.2,188161.1
2952,26,2023-12-01,132.1,933.4,188661.0
2953,26,2023-12-07,164.5,933.8,189299.4
2954,26,2023-12-13,169.8,920.0,189876.2
2955,26,2023-12-20,199.9,897.8,190539.7
2956,26,2023-12-25,119.3,906.3,191003.7
2957,26,2023-12-29,133.4,937.6,191502.3
2958,26,2024-01-04,134.0,945.7,191963.4
2959,26,2024-01-10,144.1,999.1,192525.0
2960,26,2024-01-15,189.5,962.7,193165.3
2961,26,2024-01-22,151.6,970.1,193698.5
2962,26,2024-01-30,163.4,996.0,194301.8
2963,26,2024-02-05,160.3,971.9,194918.9
2964,26,2024-02-11,163.6,986.4,195464.5
2965,26,2024-02-16,161.1,982.8,196050.1
2966,26,2024-02-22,176.5,1012.0,196661.5
2967,26,2024-03-01,154.7,943.4,197256.6
2968,26,2024-03-06,176.4,987.4,197878.5
2969,26,2024-03-10,166.7,1005.2,198434.5
2970,26,2024-03-18,171.7,942.7,199096.0
2971,26,2024-03-24,129.4,974.1,199541.5
2972,26,2024-04-01,174.5,1076.5,200218.3
2973,26,2024-04-10,161.6,1044.0,200852.6
2974,26,2024-04-19,139.9,1079.5,201406.0
2975,26,2024-04-27,161.7,1083.5,201995.3
2976,26,2024-05-02,153.1,1099.9,202510.7
2977,26,2024-05-09,189.1,1102.6,203145.9
2978,26,2024-05-21,191.9,1068.7,203877.7
2979,26,2024-05-27,126.5,1119.6,204319.2
2980,26,2024-06-02,142.2,1067.7,204867.3
2981,26,2024-06-11,142.8,1055.6,205437.0
2982,26,2024-06-21,126.9,1117.3,205877.8
2983,26,2024-06-30,125.2,1050.2,206299.4
2984,26,2024-07-10,126.0,1141.8,206754.8
2985,26,2024-07-18,124.9,1190.9,207255.9
2986,26,2024-08-04,169.4,1213.2,207818.7
2987,26,2024-08-15,195.0,1218.4,208489.5
2988,26,2024-08-23,165.4,1153.1,209037.5
2989,26,2024-08-30,156.4,1158.2,209562.6
2990,26,2024-09-11,125.6,1167.7,210029.3
2991,26,2024-09-18,155.7,1210.4,210575.0
2992,26,2024-09-23,131.8,1190.6,211099.3
2993,26,2024-10-01,175.6,1354.4,211762.0
2994,26,2024-10-06,144.9,1327.5,212260.0
2995,26,2024-10-13,177.0,1328.6,212858.5
2996,26,2024-10-21,168.0,1404.6,213463.7
2997,26,2024-10-27,147.8,1386.9,213984.0
2998,26,2024-11-03,194.9,1419.0,214659.1
2999,26,2024-11-10,164.4,1418.0,215202.9
3000,26,2024-11-16,182.1,1356.5,215857.6
3001,26,2024-11-23,166.0,1367.5,216435.1
3002,26,2024-11-29,189.6,1376.2,217118.3
3003,26,2024-12-07,194.0,1312.2,217799.0
3004,26,2024-12-14,180.4,1387.5,218396.7
3005,26,2024-12-21,161.4,1414.9,219012.2
3006,26,2024-12-27,163.5,1353.0,219614.0
3007,27,2022-01-06,121.5,406.5,132319.8
3008,27,2022-01-15,130.4,413.3,132923.3
3009,27,2022-01-21,109.3,406.3,133401.5
3010,27,2022-01-27,124.6,406.9,133984.1
3011,27,2022-02-02,152.7,397.5,134614.9
3012,27,2022-02-09,141.5,411.6,135211.9
3013,27,2022-02-15,96.9,384.1,135628.3
3014,27,2022-02-21,136.1,389.3,136265.1
3015,27,2022-02-28,129.4,403.7,136894.0
3016,27,2022-03-07,126.2,405.5,137505.8
3017,27,2022-03-13,117.8,384.4,138003.6
3018,27,2022-03-22,148.4,399.2,138619.0
3019,27,2022-03-30,137.6,396.7,139218.7
3020,27,2022-04-05,100.1,443.0,139647.7
3021,27,2022-04-13,130.0,430.9,140204.5
3022,27,2022-04-20,114.2,450.5,140700.5
3023,27,2022-04-26,103.2,425.8,141121.8
3024,27,2022-05-04,137.7,446.9,141717.2
3025,27,2022-05-11,116.2,426.2,142225.6
3026,27,2022-05-20,120.6,437.4,142734.4
3027,27,2022-05-25,89.6,450.7,143132.8
3028,27,2022-06-04,126.9,447.8,143692.7
3029,27,2022-06-14,111.1,440.5,144147.7
3030,27,2022-06-23,116.5,448.0,144659.5
3031,27,2022-07-05,146.4,520.2,145319.9
3032,27,2022-07-15,109.2,496.2,145789.9
3033,27,2022-07-25,124.3,511.0,146295.7
3034,27,2022-07-31,98.3,518.6,146761.8
3035,27,2022-08-09,129.2,521.4,147385.7
3036,27,2022-08-19,123.0,520.0,147891.7
3037,27,2022-08-29,35.3,485.9,148414.1
3038,27,2022-09-03,119.8,491.3,148922.2
3039,27,2022-09-09,136.3,502.5,149491.6
3040,27,2022-09-16,115.0,486.5,150059.1
3041,27,2022-09-25,283.9,496.3,150558.1
3042,27,2022-10-02,143.9,570.7,151150.2
3043,27,2022-10-11,97.3,581.3,151583.3
3044,27,2022-10-14,98.6,569.6,152026.2
3045,27,2022-10-19,106.8,585.3,152527.1
3046,27,2022-10-25,132.4,549.3,153138.7
3047,27,2022-10-28,94.6,559.6,153582.3
3048,27,2022-11-02,113.0,560.6,154053.2
3049,27,2022-11-09,126.0,566.4,154576.3
3050,27,2022-11-14,102.4,576.7,155060.8
3051,27,2022-11-20,137.3,586.4,155645.0
3052,27,2022-11-27,102.0,554.0,156147.7
3053,27,2022-12-04,129.1,554.6,156717.3
3054,27,2022-12-08,122.1,551.0,157272.0
3055,27,2022-12-13,124.3,572.1,157796.6
3056,27,2022-12-20,135.9,588.5,158358.7
3057,27,2022-12-26,149.3,578.4,158969.8
3058,27,2022-12-30,108.9,553.7,159438.7
3059,27,2023-01-05,121.1,606.1,159995.1
3060,27,2023-01-12,127.5,625.0,160529.6
3061,27,2023-01-18,115.9,621.9,161030.8
3062,27,2023-01-25,152.3,629.7,161669.9
3063,27,2023-01-31,152.9,586.6,162293.0
3064,27,2023-02-04,141.9,603.9,162872.1
3065,27,2023-02-09,107.2,617.2,163312.6
3066,27,2023-02-15,107.7,595.3,163804.7
3067,27,2023-02-20,126.7,607.2,164319.2
3068,27,2023-02-24,131.8,608.5,164856.1
3069,27,2023-03-03,140.4,602.3,165435.6
3070,27,2023-03-12,130.3,593.4,166040.1
3071,27,2023-03-16,102.3,628.5,166465.9
3072,27,2023-03-21,107.3,592.0,166995.5
3073,27,2023-03-29,108.0,620.1,167528.0
3074,27,2023-04-03,121.8,680.3,168091.4
3075,27,2023-04-09,134.5,705.0,168640.2
3076,27,2023-04-16,144.2,694.0,169246.5
3077,27,2023-04-21,113.6,681.7,169783.8
3078,27,2023-04-26,98.7,716.3,170202.5
3079,27,2023-05-03,133.6,677.4,170802.0
3080,27,2023-05-11,120.6,714.4,171344.9
3081,27,2023-05-21,132.9,729.6,171887.6
3082,27,2023-06-03,124.9,725.4,172451.9
3083,27,2023-06-12,114.1,692.5,172942.1
3084,27,2023-06-24,137.9,691.1,173507.8
3085,27,2023-07-05,111.8,824.1,173967.8
3086,27,2023-07-14,130.5,773.6,174530.1
3087,27,2023-07-22,101.2,769.8,174947.3
3088,27,2023-08-01,110.5,810.2,175472.5
3089,27,2023-08-09,128.7,791.6,175998.6
3090,27,2023-08-15,118.0,802.3,176485.4
3091,27,2023-08-25,129.1,818.8,177062.3
3092,27,2023-08-31,125.4,795.7,177588.9
3093,27,2023-09-05,89.5,817.0,177978.6
3094,27,2023-09-14,128.2,815.0,178500.8
3095,27,2023-09-20,140.2,787.1,179102.3
3096,27,2023-09-26,131.0,805.6,179642.8
3097,27,2023-10-03,101.6,926.4,180102.9
3098,27,2023-10-09,131.1,910.7,180727.5
3099,27,2023-10-16,131.3,881.0,181293.5
3100,27,2023-10-22,147.5,933.6,181976.7
3101,27,2023-10-27,120.3,877.3,182513.0
3102,27,2023-11-02,101.1,887.1,182931.5
3103,27,2023-11-08,124.0,921.2,183434.7
3104,27,2023-11-13,122.2,911.2,184012.1
3105,27,2023-11-18,111.3,921.3,184513.9
3106,27,2023-11-24,146.2,883.5,185126.9
3107,27,2023-11-30,127.1,890.7,185653.4
3108,27,2023-12-05,120.4,882.7,186172.2
3109,27,2023-12-09,127.8,893.8,186714.7
3110,27,2023-12-14,111.5,946.1,187208.7
3111,27,2023-12-23,145.6,899.1,187824.8
3112,27,2023-12-27,117.8,884.2,188321.6
3113,27,2024-01-01,133.0,961.6,188885.5
3114,27,2024-01-06,110.0,987.6,189392.1
3115,27,2024-01-12,155.2,951.9,190043.4
3116,27,2024-01-18,154.2,953.6,190672.1
3117,27,2024-01-23,46.7,1002.2,191325.7
3118,27,2024-01-27,145.3,984.9,191989.5
3119,27,2024-01-31,111.3,994.8,192466.7
3120,27,2024-02-04,123.2,977.1,192967.2
3121,27,2024-02-10,126.6,948.7,193501.1
3122,27,2024-02-16,119.9,998.9,194064.1
3123,27,2024-02-19,119.6,951.6,194560.4
3124,27,2024-02-25,127.1,960.2,195150.2
3125,27,2024-03-01,106.8,969.9,195664.3
3126,27,2024-03-06,115.6,974.3,196186.0
3127,27,2024-03-12,116.6,941.5,196662.9
3128,27,2024-03-17,103.6,961.7,197174.4
3129,27,2024-03-22,112.0,939.3,197652.2
3130,27,2024-03-28,117.4,989.7,198176.7
3131,27,2024-04-02,101.5,1047.1,198603.3
3132,27,2024-04-10,120.3,1067.4,199153.8
3133,27,2024-04-18,104.1,1121.0,199627.2
3134,27,2024-04-25,107.3,1057.1,200131.0
3135,27,2024-05-01,127.5,1097.4,200698.3
3136,27,2024-05-10,118.5,1102.2,201225.2
3137,27,2024-05-16,128.5,1111.9,201766.1
3138,27,2024-05-29,112.7,1116.1,202293.8
3139,27,2024-06-05,138.6,1051.8,202912.1
3140,27,2024-06-12,89.3,1121.3,203285.2
3141,27,2024-06-23,128.0,1075.2,203835.8
3142,27,2024-07-06,129.4,1181.7,204366.6
3143,27,2024-07-22,122.0,1159.9,204949.5
3144,27,2024-07-30,106.2,1226.6,205442.7
3145,27,2024-08-08,116.0,1195.9,205924.9
3146,27,2024-08-15,99.7,1154.1,206378.7
3147,27,2024-08-27,103.5,1201.6,206825.2
3148,27,2024-09-05,120.8,1176.6,207389.6
3149,27,2024-09-13,133.9,1216.2,207994.7
3150,27,2024-09-17,103.1,1187.5,208494.8
3151,27,2024-09-27,107.9,1193.8,208960.4
3152,27,2024-10-07,113.2,1383.9,209437.4
3153,27,2024-10-14,137.1,1332.9,210002.4
3154,27,2024-10-19,118.3,1325.3,210482.9
3155,27,2024-10-24,127.3,1361.9,211071.9
3156,27,2024-11-03,130.4,1349.8,211687.6
3157,27,2024-11-08,90.6,1352.7,212069.5
3158,27,2024-11-16,146.7,1395.7,212666.0
3159,27,2024-11-22,138.9,1349.1,213306.2
3160,27,2024-11-28,116.4,1377.5,213815.8
3161,27,2024-12-04,140.2,1328.2,214391.6
3162,27,2024-12-09,115.2,1403.8,214896.6
3163,27,2024-12-14,107.2,1338.8,215353.0
3164,27,2024-12-19,129.5,1340.6,215906.9
3165,27,2024-12-24,130.0,1391.8,216449.9
3166,27,2024-12-30,136.5,1317.0,217055.8
3167,28,2024-05-16,82.7,1078.1,739.4
3168,28,2024-05-22,74.3,1095.2,1451.0
3169,28,2024-06-01,58.0,1052.1,2015.2
3170,28,2024-06-08,63.2,1037.3,2553.4
3171,28,2024-06-19,86.2,1053.3,3290.3
3172,28,2024-06-24,57.4,1090.9,3759.3
3173,28,2024-07-06,83.9,1206.3,4518.8
3174,28,2024-07-14,76.5,1195.4,5272.2
3175,28,2024-07-21,66.6,1162.9,5897.1
3176,28,2024-08-05,79.0,1183.1,6591.1
3177,28,2024-08-14,66.0,1214.5,7158.8
3178,28,2024-08-22,68.1,1209.0,7739.8
3179,28,2024-09-01,74.8,1168.6,8355.1
3180,28,2024-09-10,55.6,1198.2,8880.2
3181,28,2024-09-19,62.0,1141.7,9431.0
3182,28,2024-09-25,76.9,1181.0,10094.7
3183,28,2024-10-01,86.8,1311.7,10849.0
3184,28,2024-10-06,58.1,1335.8,11324.7
3185,28,2024-10-11,68.2,1417.0,11924.1
3186,28,2024-10-19,78.3,1402.6,12617.0
3187,28,2024-10-25,70.1,1363.9,13216.9
3188,28,2024-11-02,79.2,1362.6,13975.1
3189,28,2024-11-09,70.0,1405.9,14621.3
3190,28,2024-11-14,70.3,1315.5,15195.0
3191,28,2024-11-21,66.8,1336.3,15749.0
3192,28,2024-11-28,97.9,1397.7,16546.5
3193,28,2024-12-03,71.7,1374.0,17143.7
3194,28,2024-12-12,85.1,1343.9,17930.9
3195,28,2024-12-18,63.8,1331.9,18512.9
3196,28,2024-12-23,58.4,1340.7,19041.4
3197,28,2024-12-28,72.4,1389.9,19640.5
3198,29,2022-01-09,76.6,404.4,116827.1
3199,29,2022-01-16,86.5,398.9,117549.7
3200,29,2022-01-24,71.9,387.1,118194.8
3201,29,2022-01-29,55.0,385.7,118724.1
3202,29,2022-02-04,72.0,401.8,119319.4
3203,29,2022-02-09,53.9,394.1,119807.0
3204,29,2022-02-15,63.0,401.0,120373.5
3205,29,2022-02-21,74.6,401.8,121018.1
3206,29,2022-02-26,70.3,396.4,121606.6
3207,29,2022-03-06,144.0,404.6,122081.6
3208,29,2022-03-13,53.4,408.4,122564.2
3209,29,2022-03-19,67.1,401.4,123199.3
3210,29,2022-03-24,63.9,391.5,123779.6
3211,29,2022-04-01,74.1,422.3,124423.2
3212,29,2022-04-08,71.3,431.8,125022.2
3213,29,2022-04-15,67.2,427.7,125568.7
3214,29,2022-04-25,72.1,436.2,126218.6
3215,29,2022-05-10,81.9,427.4,126990.8
3216,29,2022-05-21,73.4,427.7,127687.1
3217,29,2022-05-29,75.6,425.8,128307.5
3218,29,2022-06-08,68.7,441.5,128918.0
3219,29,2022-06-18,67.0,450.8,129476.7
3220,29,2022-06-27,60.8,435.6,130006.1
3221,29,2022-07-09,78.3,501.8,130758.8
3222,29,2022-07-21,57.4,490.6,131259.6
3223,29,2022-07-31,74.7,492.7,131898.7
3224,29,2022-08-13,79.2,484.6,132568.4
3225,29,2022-08-21,59.2,498.0,133063.3
3226,29,2022-08-28,62.1,500.2,133575.5
3227,29,2022-09-05,68.3,500.9,134135.3
3228,29,2022-09-12,52.8,487.6,134598.8
3229,29,2022-09-19,61.0,491.5,135133.9
3230,29,2022-09-27,73.7,490.4,135827.2
3231,29,2022-10-06,80.5,553.0,136480.9
3232,29,2022-10-18,75.6,578.4,137147.9
3233,29,2022-10-27,188.0,563.0,137791.0
3234,29,2022-11-05,78.5,573.6,138445.7
3235,29,2022-11-13,95.2,570.8,139247.4
3236,29,2022-11-18,87.2,559.3,139965.5
3237,29,2022-11-27,86.5,574.7,140699.5
3238,29,2022-12-03,68.2,573.5,141321.6
3239,29,2022-12-09,65.8,588.1,141917.1
3240,29,2022-12-17,63.1,563.3,142491.2
3241,29,2022-12-21,65.9,573.6,143072.0
3242,29,2022-12-25,57.5,550.7,143550.1
3243,29,2022-12-31,77.6,569.5,144198.4
3244,29,2023-01-06,77.4,627.0,144854.5
3245,29,2023-01-12,71.7,593.2,145475.6
3246,29,2023-01-18,65.3,600.3,146073.0
3247,29,2023-01-21,58.5,606.6,146556.5
3248,29,2023-01-27,66.0,588.6,147171.1
3249,29,2023-02-02,58.1,587.2,147704.2
3250,29,2023-02-10,79.1,612.5,148382.2
3251,29,2023-02-15,78.8,607.7,149063.9
3252,29,2023-02-23,82.6,615.1,149742.9
3253,29,2023-02-28,64.6,602.9,150278.9
3254,29,2023-03-08,76.3,629.3,150933.9
3255,29,2023-03-18,75.8,589.0,151593.2
3256,29,2023-03-27,70.6,618.7,152243.1
3257,29,2023-04-01,54.7,678.2,152717.0
3258,29,2023-04-11,67.7,701.8,153299.5
3259,29,2023-04-17,66.8,731.3,153854.5
3260,29,2023-04-25,85.4,687.8,154568.4
3261,29,2023-05-04,77.1,710.8,155290.7
3262,29,2023-05-12,59.9,716.1,155782.9
3263,29,2023-05-21,201.1,706.3,156615.7
3264,29,2023-05-31,58.4,710.7,157136.4
3265,29,2023-06-09,57.1,726.4,157620.3
3266,29,2023-06-26,82.6,690.1,158353.6
3267,29,2023-07-05,70.6,778.1,158933.3
3268,29,2023-07-14,66.3,792.5,159557.2
3269,29,2023-07-20,65.1,823.5,160119.6
3270,29,2023-07-30,70.1,819.3,160710.8
3271,29,2023-08-06,71.8,800.0,161297.6
3272,29,2023-08-15,63.3,771.0,161830.5
3273,29,2023-08-23,71.1,784.4,162433.2
3274,29,2023-09-07,79.6,784.7,163099.3
3275,29,2023-09-15,71.6,818.5,163751.9
3276,29,2023-09-23,68.7,820.1,164312.2
3277,29,2023-09-29,66.8,802.9,164880.0
3278,29,2023-10-06,67.1,908.2,165452.7
3279,29,2023-10-15,74.2,912.8,166132.4
3280,29,2023-10-24,80.7,907.0,166841.6
3281,29,2023-10-30,67.2,874.7,167392.2
3282,29,2023-11-04,82.1,914.2,168067.5
3283,29,2023-11-12,68.1,940.0,168705.9
3284,29,2023-11-19,76.4,925.8,169385.0
3285,29,2023-11-24,51.7,891.5,169824.4
3286,29,2023-11-30,56.1,884.9,170325.7
3287,29,2023-12-04,62.3,903.8,170843.1
3288,29,2023-12-08,62.1,917.4,171375.2
3289,29,2023-12-13,60.5,923.5,171916.0
3290,29,2023-12-17,66.1,927.4,172466.8
3291,29,2023-12-23,67.7,923.4,173026.1
3292,29,2023-12-29,71.2,893.5,173664.5
3293,29,2024-01-04,93.5,993.2,174426.3
3294,29,2024-01-09,79.6,984.8,175110.0
3295,29,2024-01-16,84.4,996.1,175845.4
3296,29,2024-01-20,56.7,980.9,176307.3
3297,29,2024-01-26,82.4,951.2,176995.8
3298,29,2024-02-01,70.0,956.9,177649.4
3299,29,2024-02-06,61.6,951.3,178227.3
3300,29,2024-02-10,57.0,969.5,178744.7
3301,29,2024-02-15,56.2,1012.1,179263.7
3302,29,2024-02-21,55.1,963.9,179788.3
3303,29,2024-02-28,86.8,961.8,180520.0
3304,29,2024-03-08,72.7,957.0,181228.7
3305,29,2024-03-15,79.2,988.2,181931.9
3306,29,2024-03-26,84.7,954.4,182679.6
3307,29,2024-04-02,92.1,1054.5,183428.2
3308,29,2024-04-10,53.7,1120.3,183901.5
3309,29,2024-04-16,60.0,1113.9,184417.5
3310,29,2024-04-24,88.1,1041.7,185146.3
3311,29,2024-05-04,84.2,1078.4,185884.1
3312,29,2024-05-21,85.4,1091.8,186594.6
3313,29,2024-05-27,72.2,1072.0,187252.1
3314,29,2024-06-04,51.1,1099.2,187697.8
3315,29,2024-06-16,72.3,1051.4,188403.3
3316,29,2024-06-28,77.5,1054.2,189129.6
3317,29,2024-07-12,73.4,1205.7,189835.3
3318,29,2024-07-21,58.4,1221.7,190363.7
3319,29,2024-07-30,68.1,1207.9,190939.8
3320,29,2024-08-08,67.6,1176.2,191553.7
3321,29,2024-08-17,65.0,1144.8,192096.1
3322,29,2024-08-21,18.5,1201.4,192609.5
3323,29,2024-08-30,66.9,1149.4,193169.0
3324,29,2024-09-05,68.2,1176.6,193745.5
3325,29,2024-09-17,72.1,1203.8,194425.1
3326,29,2024-09-23,65.6,1139.1,195057.4
3327,29,2024-09-28,61.4,1210.3,195654.0
3328,29,2024-10-08,64.8,1414.3,196207.3
3329,29,2024-10-13,69.1,1399.5,196838.3
3330,29,2024-10-19,68.9,1403.3,197442.3
3331,29,2024-10-25,70.8,1349.2,198054.3
3332,29,2024-10-31,202.5,1393.9,198760.8
3333,29,2024-11-07,66.9,1352.1,199413.6
3334,29,2024-11-11,56.0,1329.5,199881.6
3335,29,2024-11-17,65.1,1312.7,200507.3
3336,29,2024-11-23,76.2,1328.0,201239.0
3337,29,2024-11-28,66.4,1359.1,201800.8
3338,29,2024-12-04,63.5,1363.5,202354.4
3339,29,2024-12-09,61.8,1387.1,202866.7
3340,29,2024-12-12,59.0,1315.7,203347.0
3341,29,2024-12-16,59.6,1360.3,203835.5
3342,29,2024-12-20,58.2,1355.7,204363.5
3343,29,2024-12-26,71.8,1378.5,204954.8
